date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:51:56	1139/1139	---M--	403	error ('Forbidden')	text/html	date:Wed,%2008%20Mar%202017%2023:51:54%20GMT	http://www.brighthealing.com/wp-content/uploads/natural_nails.jpg	/Users/vikranth/Documents/healthy_nails_news/www.brighthealing.com/wp-content/uploads/natural_nails.c3.delayed	(from http://www.bing.com/images/search?q=Healthy+Natural+Nails&FORM=RESTAB)
15:51:57	4191/4191	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:51:55%20GMT	http://tse2.mm.bing.net/th?id=OIP.ItPC3eZDRQrFb583f0jCPQEsDH&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/the44f.jpg	(from http://www.bing.com/images/search?q=Healthy+Natural+Nails&FORM=RESTAB)
15:51:57	104878/104878	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:51:57%20GMT	http://www.bing.com/images/search?q=Healthy+Natural+Nails&first=1&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search875a.html	(from http://www.bing.com/images/search?q=Healthy+Natural+Nails&FORM=RESTAB)
15:51:58	105191/105191	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:51:57%20GMT	http://www.bing.com/images/search?q=Healthy+Natural+Nails&first=29&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search590e.html	(from http://www.bing.com/images/search?q=Healthy+Natural+Nails&FORM=RESTAB)
15:52:00	105287/105287	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:51:58%20GMT	http://www.bing.com/images/search?q=Healthy+Natural+Nails&first=57&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search6af1.html	(from http://www.bing.com/images/search?q=Healthy+Natural+Nails&FORM=RESTAB)
15:52:01	105407/105407	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:51:59%20GMT	http://www.bing.com/images/search?q=Healthy+Natural+Nails&first=85&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchd753.html	(from http://www.bing.com/images/search?q=Healthy+Natural+Nails&FORM=RESTAB)
15:52:02	105501/105501	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:00%20GMT	http://www.bing.com/images/search?q=Healthy+Natural+Nails&first=113&count=28&FORM=IBASEP	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search9852.html	(from http://www.bing.com/images/search?q=Healthy+Natural+Nails&FORM=RESTAB)
15:52:02	104922/104922	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:01%20GMT	http://www.bing.com/images/search?q=Signs+of+Disease+and+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searcha805.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:04	104797/104797	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:03%20GMT	http://www.bing.com/images/search?q=Autoimmune+Disease+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search7e17.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:05	105049/105049	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:04%20GMT	http://www.bing.com/images/search?q=Nail+Problems+Symptoms&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search0bdc.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:06	105361/105361	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:05%20GMT	http://www.bing.com/images/search?q=Nail+Health+Symptoms&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchc6ec.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:06	104858/104858	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:05%20GMT	http://www.bing.com/images/search?q=Nail+Symptoms+of+Lupus&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchd407.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:08	103564/103564	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:06%20GMT	http://www.bing.com/images/search?q=Unhealthy+Fingernails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchbc21.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:09	4918/4918	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:51:57%20GMT	http://tse3.mm.bing.net/th?id=OIP.OiFQU88gLQZgfuTk6Sj-QQEsER&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th1b4e.jpg	(from http://www.bing.com/images/search?q=Healthy+Natural+Nails&FORM=RESTAB)
15:52:09	104643/104643	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:07%20GMT	http://www.bing.com/images/search?q=Anemia+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchba46.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:10	103880/103880	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:09%20GMT	http://www.bing.com/images/search?q=Nail+Clubbing&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search9442.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:11	105247/105247	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:09%20GMT	http://www.bing.com/images/search?q=Red+Nail+Beds+Heart+Disease&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search8050.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:12	102485/102485	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:10%20GMT	http://www.bing.com/images/search?q=What+Causes+Cuts+On+Fingers+around+Nails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchd70d.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:12	103997/103997	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:11%20GMT	http://www.bing.com/images/search?q=Blue+Nails+Symptom+of+Heart+Disease&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searcha26e.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:14	104194/104194	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:12%20GMT	http://www.bing.com/images/search?q=White+Nails+Symptom&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/searchefb2.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:15	104475/104475	---M-Z	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202017%2023:52:13%20GMT	http://www.bing.com/images/search?q=Psoriasis+Fingernails&FORM=RESTAB	/Users/vikranth/Documents/healthy_nails_news/www.bing.com/images/search4fd4.html	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:16	4898/4898	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:16%20GMT	http://tse2.mm.bing.net/th?id=OIP.08YcJhz76nop2K2VWKG6QQELEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/the13c.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:17	25346/25346	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Nov%202009%2004:05:04%20GMT	http://going-well.com/wp/wp-content/uploads/2009/11/healthy-beautiful-nails.jpg	/Users/vikranth/Documents/healthy_nails_news/going-well.com/wp/wp-content/uploads/2009/11/healthy-beautiful-nails.jpg	(from http://www.bing.com/images/search?q=Healthy+Natural+Nails&FORM=RESTAB)
15:52:19	5514/5514	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:18%20GMT	http://tse4.mm.bing.net/th?id=OIP.Oks2_bEB040U8GKvXBFB9QEsDe&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/thab4a.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:20	27102/27102	---M--	200	added ('OK')	image/jpeg	etag:%2269de-505e522db4b80%22	http://www.beautyfrizz.com/wp-content/uploads/2014/08/Signs-of-Unhealthy-Nails-300x336.jpg	/Users/vikranth/Documents/healthy_nails_news/www.beautyfrizz.com/wp-content/uploads/2014/08/Signs-of-Unhealthy-Nails-300x336.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:21	6184/6184	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:19%20GMT	http://tse2.mm.bing.net/th?id=OIP.6LT_fRnCDBRh6Tvi7duYggEsDI&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th382d.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:21	350/350	---M--	403	error ('Forbidden')	text/html	date:Wed,%2008%20Mar%202017%2023:52:21%20GMT	http://www.34-menopause-symptoms.com/pics/brittle-nails.gif	/Users/vikranth/Documents/healthy_nails_news/www.34-menopause-symptoms.com/pics/brittle-nails.df.delayed	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:22	110376/110376	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Jan%202015%2012:44:23%20GMT	http://media-cache-ak0.pinimg.com/736x/d6/ef/4a/d6ef4ab6a932af326683fa1f6ff4a69f.jpg	/Users/vikranth/Documents/healthy_nails_news/media-cache-ak0.pinimg.com/736x/d6/ef/4a/d6ef4ab6a932af326683fa1f6ff4a69f.jpg	(from http://www.bing.com/images/search?q=Healthy+Natural+Nails&FORM=RESTAB)
15:52:23	7588/7588	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:21%20GMT	http://tse4.mm.bing.net/th?id=OIP.yGYcukx8p8yG51Nu-TaWGQEsCh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th6a2d.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:24	5263/5263	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:22%20GMT	http://tse4.mm.bing.net/th?id=OIP._URBANZo7StG-9v3_iQPRAEsDw&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/th76f4.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:25	16381/16381	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225442852d-3ffd%22	http://m5.paperblog.com/i/4/43110/nails-how-to-keep-your-fingernails-healthy-an-L-4fsfYy.jpeg	/Users/vikranth/Documents/healthy_nails_news/m5.paperblog.com/i/4/43110/nails-how-to-keep-your-fingernails-healthy-an-L-4fsfYy.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:26	6708/6708	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:25%20GMT	http://tse2.mm.bing.net/th?id=OIP.uUbbaieGnxYHJiqNBUvz3gEsC6&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th614a.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Mar%202017%2023:52:28%20GMT	http://thumbs.dreamstime.com/x/unhealthy-nails-belong-to-man-symptom-illness-46835448.jpg	/Users/vikranth/Documents/healthy_nails_news/thumbs.dreamstime.com/x/unhealthy-nails-belong-to-man-symptom-illness-46835448.e5.delayed	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:28	67654/67654	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20May%202014%2012:50:57%20GMT	http://www.healthcareatoz.com/wp-content/uploads/2012/12/Thickened-Nails1.jpg	/Users/vikranth/Documents/healthy_nails_news/www.healthcareatoz.com/wp-content/uploads/2012/12/Thickened-Nails1.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:29	4830/4830	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:28%20GMT	http://tse2.mm.bing.net/th?id=OIP.Rztg3GAe2OhT4PJM4CnwZADIEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/th8286.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:33	113566/113566	---M--	200	added ('OK')	image/jpeg	etag:%221bb9e-505e522db4b80%22	http://www.beautyfrizz.com/wp-content/uploads/2014/08/Signs-of-Unhealthy-Nails.jpg	/Users/vikranth/Documents/healthy_nails_news/www.beautyfrizz.com/wp-content/uploads/2014/08/Signs-of-Unhealthy-Nails.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:34	39235/39235	---M--	200	added ('OK')	image/jpeg	etag:%221378667781%22	https://thumbs.dreamstime.com/x/unhealthy-nails-belong-to-man-symptom-illness-46835448.jpg	/Users/vikranth/Documents/healthy_nails_news/thumbs.dreamstime.com/x/unhealthy-nails-belong-to-man-symptom-illness-46835448.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:34	5166/5166	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:33%20GMT	http://tse1.mm.bing.net/th?id=OIP.zOeEDA2ErfmGjmnwefjzwAEsDf&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/thfd66.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:36	5894/5894	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:35%20GMT	http://tse1.mm.bing.net/th?id=OIP.X8ECERHPYcDWezoOzEIY8AEsDm&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th8fe5.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:38	20498/20498	---M-Z	200	added ('OK')	image/jpeg	date:Sun,%2013%20Nov%202016%2008:27:03%20GMT	http://readanddigest.com/wp-content/uploads/2013/02/Unhealthy-Nails.jpg	/Users/vikranth/Documents/healthy_nails_news/readanddigest.com/wp-content/uploads/2013/02/Unhealthy-Nails.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:39	8299/8299	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:37%20GMT	http://tse1.mm.bing.net/th?id=OIP.7ThUSMXABq0uLJiHUsh2dQEsCd&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th8d13.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:39	104797/104797	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Apr%202014%2016:15:13%20GMT	http://nailsjournal.com/wp-content/uploads/2013/10/unhealthy-cuticles.jpg	/Users/vikranth/Documents/healthy_nails_news/nailsjournal.com/wp-content/uploads/2013/10/unhealthy-cuticles.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:41	4820/4820	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:39%20GMT	http://tse1.mm.bing.net/th?id=OIP.AWRU7aEcUj0zlIOGIeoV7QEsC7&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th094f.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:42	83357/83357	---M--	200	added ('OK')	image/jpeg	etag:%221459d-505e5215dd340%22	http://www.beautyfrizz.com/wp-content/uploads/2014/08/how-to-keep-nails-healthy.jpg?5b97db	/Users/vikranth/Documents/healthy_nails_news/www.beautyfrizz.com/wp-content/uploads/2014/08/how-to-keep-nails-healthydadb.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:43	5849/5849	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:42%20GMT	http://tse3.mm.bing.net/th?id=OIP.A_1xfmT9aj8cNxCHpdI1nwEsD-&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th7948.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:48	19064/19064	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202013%2007:02:41%20GMT	http://www.skincarebeautymag.com/wp-content/uploads/2013/04/Dry-nails-500x280.jpg	/Users/vikranth/Documents/healthy_nails_news/www.skincarebeautymag.com/wp-content/uploads/2013/04/Dry-nails-500x280.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:48	57151/57151	---M--	200	added ('OK')	image/jpeg	etag:%22053ea54a3e0b98a6%22	http://i1.wp.com/www.sooziq.com/wp-content/uploads/2016/04/976.jpeg?resize=960%2C601	/Users/vikranth/Documents/healthy_nails_news/i1.wp.com/www.sooziq.com/wp-content/uploads/2016/04/976a527.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:49	3720/3720	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:48%20GMT	http://tse4.mm.bing.net/th?id=OIP.H3Z_VLbpuRImuJ0OBG5O2AEsCo&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse4.mm.bing.net/thc433.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:50	6286/6286	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:49%20GMT	http://tse1.mm.bing.net/th?id=OIP.ple-g4m55jSwT37MleGNfAEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/th992c.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:52	65827/65827	---M--	200	added ('OK')	image/jpeg	etag:%221202917-10123-533a2263ced3c%22	http://images.fashiontimes.com/data/images/full/89230/nails.jpg	/Users/vikranth/Documents/healthy_nails_news/images.fashiontimes.com/data/images/full/89230/nails.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:53	7074/7074	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:51%20GMT	http://tse1.mm.bing.net/th?id=OIP.43Gp7cuGTzNriXwSgVQgwAEsDh&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse1.mm.bing.net/thb191.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:55	6247/6247	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Feb%202014%2019:03:48%20GMT	http://media-cache-ak0.pinimg.com/736x/10/a5/a9/10a5a9fc33c7b0ff5f56bef479504c33.jpg	/Users/vikranth/Documents/healthy_nails_news/media-cache-ak0.pinimg.com/736x/10/a5/a9/10a5a9fc33c7b0ff5f56bef479504c33.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:56	6793/6793	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:55%20GMT	http://tse3.mm.bing.net/th?id=OIP.QIZqdPiGNeqii-HO1NUEjgDICI&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/tha875.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:57	144929/144929	---M--	200	added ('OK')	image/gif	etag:%22854b6-23621-512fc7b39d700%22	http://www.healthy-holistic-living.com/wp-content/uploads/2014/03/nailsandhealth.gif	/Users/vikranth/Documents/healthy_nails_news/www.healthy-holistic-living.com/wp-content/uploads/2014/03/nailsandhealth.gif	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:58	5202/5202	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:56%20GMT	http://tse3.mm.bing.net/th?id=OIP._yZZjHegW3GZhl7bzP56jQEsEA&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th0f2f.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:52:59	50796/50796	---M--	200	added ('OK')	image/jpeg	etag:%22e371a9edcb864f336b897c12815420c0%22	http://cdn.realbeautyspot.com/wp-content/uploads/Z116.jpg	/Users/vikranth/Documents/healthy_nails_news/cdn.realbeautyspot.com/wp-content/uploads/Z116.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:53:01	6317/6317	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:52:59%20GMT	http://tse3.mm.bing.net/th?id=OIP.M98926981c7e727ecea19f8a15b444189o0&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th755e.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:53:01	13440/13440	---M--	200	added ('OK')	image/jpeg	etag:%22809be489470cd1:0%22	http://www.skinsheen.com/userfiles/files/Identifying%20the%20Condition%20of%20Your%20Nails.jpg	/Users/vikranth/Documents/healthy_nails_news/www.skinsheen.com/userfiles/files/Identifying%20the%20Condition%20of%20Your%20Nails.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:53:01	93228/93228	---M--	200	added ('OK')	image/jpeg	etag:%22v57%22	http://3.bp.blogspot.com/-tVsjxiQWYII/T15IMlg-2YI/AAAAAAAAAFc/SON9Lb2g0d0/s1600/onychomadesis_2_02051311.jpg	/Users/vikranth/Documents/healthy_nails_news/3.bp.blogspot.com/-tVsjxiQWYII/T15IMlg-2YI/AAAAAAAAAFc/SON9Lb2g0d0/s1600/onychomadesis_2_02051311.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:53:04	9251/9251	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:53:02%20GMT	http://tse3.mm.bing.net/th?id=OIP.83i3NxGTycb9ZaPgplMsfwEEEE&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th4154.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:53:05	7227/7227	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:53:03%20GMT	http://tse2.mm.bing.net/th?id=OIP.Umbpi5U0SyvhD2ZivvqM4AEsEG&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse2.mm.bing.net/thbdc9.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:53:08	8285/8285	---M--	200	added ('OK')	image/jpeg	etag:%22fbe68f16d889897f7b952f9f3101f32d%22	http://d3njdrvxpbru17.cloudfront.net/ssli/ssli_21143_scraped_rippled-nails1332601504_large.jpg	/Users/vikranth/Documents/healthy_nails_news/d3njdrvxpbru17.cloudfront.net/ssli/ssli_21143_scraped_rippled-nails1332601504_large.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
15:53:08	3795/3795	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202017%2023:53:07%20GMT	http://tse3.mm.bing.net/th?id=OIP.--aPFtiJiX97lS-fMQHzLQEsEs&w=230&h=170&rs=1&pcl=dddddd&pid=1.1	/Users/vikranth/Documents/healthy_nails_news/tse3.mm.bing.net/th4d87.jpg	(from http://www.bing.com/images/search?q=Unhealthy+Nails+Symptoms&FORM=RESTAB)
